example_id,tweet_id,thread_id,text,historical_reply,intent,secondary_intent,decision,escalation_reason,required_reply_points,forbidden_claims,annotator_confidence,annotator,reviewed
label-0735,1836816,1836816,<HANDLE> im listening to music on spotify and nothing appears on my screen unless i go on the app (I like Mbappé) <URL>,"<HANDLE> Hey there! Help's here. Can you let us know the iPhone model, iOS, and app versions you're using? We'll see what we can suggest /PB",,,,,,,,,no
label-0736,781716,781716,<HANDLE> My dudes. Enough is enough. Set up shop in India. It is time. The masses are restless. #SpotifyIndia,<HANDLE> Hey there! We're launching in new countries as often as possible. Be sure to add your email at <URL> /GK,,,,,,,,,no
label-0737,2481148,2481148,"<HANDLE> if i sign up for the student discount again, will i be billed twice next time? or do i need to cancel my subscription first?",<HANDLE> Hey there! Can you DM us your account's username or email address? We'll take a look backstage /YM <URL>,,,,,,,,,no
label-0738,471649,471649,Spoke too soon. <HANDLE> <URL>,"<HANDLE> Hi there, thanks for bearing with us. Spotify should be working perfectly again! /JS",,,,,,,,,no
label-0739,1790181,1790181,"Hey <HANDLE> maybe, just maybe it only impacts 1% of your users because those that hit the limit leave. Or they work around it and just accept a crap user experience (that was me for years, messing with nested playlists until I got sick of it). <URL>",<HANDLE> Hi there! Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team /DD,,,,,,,,,no
label-0740,1188276,1188278,<HANDLE> United states,"<HANDLE> Got it! Just to check, are you referring to this track: <URL> /KB",,,,,,,,,no
label-0741,1816027,1816028,<HANDLE> So I’d still have to download all my tracks again even though my app is up to date and I’ve only got one active offline device?,"<HANDLE> That's correct. After removing all your offline devices and reinstalling the app, you need to download your offline tracks again /AR",,,,,,,,,no
label-0742,1892721,1892721,"<HANDLE> Hi, is there any issue with getting Premium Family subscription with a Facebook-created account (while the others aren't)? Thx",<HANDLE> Hey! Help's here. Can you tell us more about what's happening and DM us your account's email address? We'll take a look backstage /RA <URL>,,,,,,,,,no
label-0743,1167261,1167261,"Hi there <HANDLE> little typo here, this should be Axle 😉 <URL>","<HANDLE> Hey, thanks! We'll be sure to get this reported. Great detective work... <URL> 😁 /DH",,,,,,,,,no
label-0744,450079,450080,<HANDLE> Thanks for getting bck. Yes its the most recent available vrsn via Google play. Previous also did the same for short period. But seem to resolve. With recent update its bck with vengeance. Have also de/re-installed the app. No avail.,"<HANDLE> Got it. Can you try logging out, restarting your device, then logging back in? Let us know how everything plays out /JE",,,,,,,,,no
label-0745,1421473,1421490,<HANDLE> I have the Roku 3 which I don't see listed. If I did have a compatible device they would both need to be on WiFi - not one on ethernet?,<HANDLE> 1: Sorry for the confusion. The new info we've sent are for other devices (in case you have those) that you can use for Connect.,,,,,,,,,no
label-0746,1199189,1199189,<HANDLE> yeah i need help w my account settings,<HANDLE> Hey there! We'd love to help out. Can you tell us what's happening exactly? /LO,,,,,,,,,no
label-0747,2364816,2364816,Why isn't Guinevere by Eli Young Band on Spotify anymore??? That's one of my favs! <HANDLE> <HANDLE>,<HANDLE> Hey! Sometimes content gets removed due to licensing changes. Hopefully we'll have it available again soon. <URL> /AR,,,,,,,,,no
label-0748,519895,519895,"<HANDLE> Hey how long should we wait to expect a response for a payment issue? Also, thank u Spotify u rock",<HANDLE> Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /JQ,,,,,,,,,no
label-0749,1131952,1131959,<HANDLE> The android version is 7.0,"<HANDLE> Is this happening via 3G/4G, WiFi, or both? Can you also DM us your account's email address? We'll check things out for you /YM <URL>",,,,,,,,,no
label-0750,2580679,2580678,<HANDLE> I want to put more artists on my favorites list.....,"<HANDLE> Thanks for clarifying that. Just to make sure, is your ""Favorites"" list a playlist? A screenshot of it would come in handy too /MT",,,,,,,,,no
label-0751,1960615,1960615,"<HANDLE> banner adverts keep playing with sound while songs are playing here tonight, looks like something is broken in windows client","<HANDLE> Hey! The cavalry's here. Can you fire over the device's make/model, operating system, and the Spotify version you're using? /JS",,,,,,,,,no
label-0752,2045168,2045168,"<HANDLE> Feature request: On your CarPlay app, please add a ""add to library"" button On your regular app, please bring Alexa integration. :)",<HANDLE> Hi Robert! We can see how that'd be useful. Suggest it in our Community at <URL> and get support from other users /AU,,,,,,,,,no
label-0753,2948901,2948901,"Listen to this ""short"" advert for 30 minutes ad free music. This isn't short <HANDLE> <URL>",<HANDLE> Hey Trenton! Could you try logging out and logging back in? Restarting your device is also worth a try. Let us know how it plays out /GU,,,,,,,,,no
label-0754,2798538,2798538,<HANDLE> why every time I try to change my artist page I need to very who I am why can't I just log in?,<HANDLE> Hey! Our friends in Artist Support are the right folks to help with this. You can get in touch with them here: <URL> /NQ,,,,,,,,,no
label-0755,2805332,2805332,<HANDLE> My Spotify don't work from August: i download a cd but when i close the app and re-open it my cd disappear. I cancelled my premium for a month and now i have premium again. The problem is not fixed. It's like you are stoling me money for 4 months.,<HANDLE> Hey Federico! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO <URL>,,,,,,,,,no
label-0756,1634779,1634779,<HANDLE> why do so few of your songs have lyrics?! Even popular ones.,<HANDLE> 1: Hey Richard! You can get lyrics and annotations on some tracks via our partnership with Genius. More info at <URL> /BH,,,,,,,,,no
label-0757,2699569,2699570,"<HANDLE> Huawei TIT-L01, Android 5.1. Spotify version 8.4.28.875. I removed the app and reinstalled it and that fixed the problem. We'll see how long this works. 😝",<HANDLE> Awesome! Glad to hear everything's sorted out. Just give us a shout if the problem reoccurs /PL,,,,,,,,,no
label-0758,2145979,2145979,<HANDLE> : How does one actually speak to your customer service department????,"<HANDLE> Hi Martha! You can get in touch with us at <URL> We can also help you here, just let us know what's happening /DN",,,,,,,,,no
label-0759,2910969,2910969,<HANDLE> hola! I received a mail from you about a Yes gig in Brighton that had a photo of the band with Chris Squire who died in 2015. Reckon you should use a different photo? #fail,"<HANDLE> Hey Paul, we'd love to look into this for you. Can you DM us the email address where you received this email? We'll check things backstage /JP <URL>",,,,,,,,,no
label-0760,1277330,1277330,<HANDLE> are the adverts just random? Ive had about 3 to 4 ads every one song. Is this meant to happen,"<HANDLE> Hey there. We don't have any info on this right now, but we’ll get this passed onto the right team /QI",,,,,,,,,no
label-0761,189849,189825,<HANDLE> How do you access Hulu if you already have premium?,<HANDLE> Hi there! Can you DM us your account's email address or username? We'll see what we can suggest /NQ <URL>,,,,,,,,,no
label-0762,559961,559961,"<HANDLE> hey guys, I think something is wrong <URL>",<HANDLE> Hey there! Can you try reinstalling the app using the steps here: <URL> Let us know how it plays out /LM,,,,,,,,,no
label-0763,1832902,1832902,My Spotify web player isn't working and it's stuck on this add it lets me click songs and everything but it won't play it.<HANDLE>,<HANDLE> Hi Kae! That doesn't sound good. Can you try opening the web player in an incognito/private window? Let us know how it goes /RK,,,,,,,,,no
label-0764,2577182,2577182,<HANDLE> is it possible to get a notification when a playlist is updated ?,"<HANDLE> Hey there, we can see how that’d be useful! We’d recommend suggesting it in our Community where you can get support from other fans: <URL> /CG",,,,,,,,,no
label-0765,897289,897290,<HANDLE> went to check and it's sorted itself out (Y),"<HANDLE> Awesome, we're glad it's looking good! If you ever need anything else, just shout and we'll come running 🏃 /JX",,,,,,,,,no
label-0766,1475991,1475999,"<HANDLE> I’m so confused. You said your app was updated for iOS 11, but your saying you don’t know if your own app is rebuilt for the X display??","<HANDLE> 1: Sorry for the confusion. The app is compatible with the latest iOS version, but we don't have...",,,,,,,,,no
label-0767,1670874,1670874,"<HANDLE> update your app for the iPhone X fam, we've known about the new form factor for months, STEP IT UPPPP",<HANDLE> Hi John! Can you tell us more about what's happening? What iOS and Spotify versions are you using? /AY,,,,,,,,,no
label-0768,1681238,1681238,"<HANDLE> hi, I want to change my username and I'm aware you can't. I have playlists and my student discount on this acc. What can I do?","<HANDLE> Hey! With your Facebook linked to the account, other Spotify users will see this instead of a username for your profile. Sound good? /TY",,,,,,,,,no
label-0769,652859,652859,<HANDLE> I've been charged full price when I have the student offer 😭🤔 #overdraftfeels,"<HANDLE> Hey Ruby, that doesn't sound good! Can you DM us your account's username or email address? We'll take a look under the hood /HC <URL>",,,,,,,,,no
label-0770,2818180,2818182,"<HANDLE> Thanks, I've gone ahead and submitted the contact form",<HANDLE> You're welcome. Just let us know if we can help with anything else. We'll be right here waiting /NQ,,,,,,,,,no
label-0771,2347873,79405,<HANDLE> <HANDLE> Paid and still don't have premium,"<HANDLE> Hey Christian, help's arrived! Could you DM us your username and email address? We'll take a look backstage 🔍 /JQ <URL>",,,,,,,,,no
label-0772,970849,970853,<HANDLE> Odd because I didn’t get anymore information I got information about a test account on Tuesday,<HANDLE> We've just sent our message again via DM. We'll carry on helping out there /DR,,,,,,,,,no
label-0773,2360633,2360634,<HANDLE> It’s asking me to re enter my bank details will it take out the £5 on top of the £9.99 it’s already taken for this month? Thank you!,"<HANDLE> No need to worry about double charges. If successful, the discounted rate will kick in on your next payment. Hope this helps /XF",,,,,,,,,no
label-0774,2909843,2909843,Why doesn’t <HANDLE> have a help number?!?,<HANDLE> Hey Alex! We currently don't offer phone support but are more than happy to help you out here. Can you tell us what's going on? /TF,,,,,,,,,no
label-0775,2121339,2121339,<HANDLE> whyyy is there a limit on downloadable songs?!,<HANDLE> 1: Hi! Less than 1% of users are reaching the Your Music limit. The current limit ensures a great experience for 99% of users instead... /GK,,,,,,,,,no
label-0776,2296129,2296129,<HANDLE> <HANDLE> Why #LegendsNeverDie is not on <HANDLE> ⁉️🤔,"<HANDLE> Hey there, we're here to help! Could you let us know what country your Spotify account is set to? We'll take a look backstage /TB",,,,,,,,,no
label-0777,711776,711780,<HANDLE> It does not. I even uninstalled and reinstalled.,<HANDLE> Could you send us a DM with your account's email address or username? We'll take a look backstage /LO <URL>,,,,,,,,,no
label-0778,2780816,2780812,<HANDLE> But I'll keep you updated!,"<HANDLE> Sounds like a plan! Let's try some other things first in the meantime. Could you try logging out, restarting your device by holding the Sleep/Wake + Volume Down buttons for 10 seconds, then logging back in? /PB",,,,,,,,,no
label-0779,2616750,2616748,"<HANDLE> Wilco. Thanks for the clarification, LM.",<HANDLE> You're welcome! Let us know if you need help with anything else. We're just a tweet away 🙂 /LM,,,,,,,,,no
label-0780,424390,424390,"Dear <HANDLE> , I have so many questions on this playlist suggestion <URL>",<HANDLE> Hey! Can you let us know what's going on? We'll see what we can suggest /NY,,,,,,,,,no
label-0781,1759266,1759269,<HANDLE> <HANDLE> im having the exact same problem,"<HANDLE> Hey Sam! What device, operating system, and Spotify version are you using? We'll see what we can suggest /MA",,,,,,,,,no
